 TIMESTAMP 	 VALUE0 	 VALUE1 	 VALUE2 	 VALUE_MEAN 
60.727	118.802	12.3936	3.2781	119.49168366279723
60.736	118.7131	12.3782	3.3059	119.40246614563704
60.746	118.7131	12.3782	3.3059	119.40246614563704
60.754	118.5334	12.3655	3.3239	119.22298778767457
60.764	118.5334	12.3655	3.3239	119.22298778767457
60.78	118.459	12.332	3.3235	119.14553519645628
60.786	118.4193	12.26	3.3089	119.09822430120443
60.796	118.4183	12.1651	3.2844	119.08682007787428
60.806	118.4362	12.0539	3.258	119.09258809703482
60.814	118.4548	11.9288	3.2532	119.09835944596384
60.824	118.4775	11.8195	3.2529	119.11003293136142
60.834	118.4804	11.7166	3.2605	119.1029586533013
60.844	118.4884	11.6393	3.2667	119.103507790241
60.857	118.4884	11.6393	3.2667	119.103507790241
60.866	118.4737	11.5626	3.2707	119.08152160994585
60.876	118.4361	11.5005	3.2507	119.037550100588
60.886	118.4002	11.4343	3.2467	118.99534292324216
60.904	118.3654	11.378	3.2369	118.95505169083825
60.912	118.327	11.3059	3.2229	118.90958492997946
60.916	118.327	11.3059	3.2229	118.90958492997946
60.931	118.3367	11.1575	3.1776	118.90400125689631
60.942	118.3726	11.1051	3.1848	118.93501850931037
60.946	118.3726	11.1051	3.1848	118.93501850931037
60.955	118.3428	11.0744	3.1739	118.9022047247653
60.964	118.3454	11.0802	3.184	118.90560285032828
60.974	118.3253	11.0867	3.192	118.8864180677507
60.984	118.309	11.1089	3.2043	118.87259851917094
60.993	118.2911	11.1351	3.2007	118.85713807638984
61.01	118.2921	11.1449	3.195	118.8588984612427
61.015	118.2957	11.1606	3.1993	118.86407006046865
61.027	118.3219	11.1757	3.2059	118.89174102901345
61.039	118.3733	11.196	3.2249	118.94531747361894
61.045	118.42	11.1907	3.2452	118.99184631532533
61.061	118.492	11.1907	3.278	119.06439902208385
61.064	118.492	11.1907	3.278	119.06439902208385
61.078	118.6657	11.1165	3.3359	119.23193010913646
61.085	118.7512	11.0646	3.3734	119.31325451164258
61.095	118.7512	11.0646	3.3734	119.31325451164258
61.105	118.8124	11.0173	3.3927	119.37033846957125
61.114	118.8976	10.9792	3.4085	119.4520824039916
61.124	118.9431	10.9779	3.4129	119.49737742908837
61.143	119.0389	11.0007	3.4204	119.59504274784972
61.147	119.0389	11.0007	3.4204	119.59504274784972
61.155	119.1068	11.0127	3.4053	119.66330028718079
61.17	119.2442	10.9946	3.4401	119.799393783149
61.174	119.2442	10.9946	3.4401	119.799393783149
61.185	119.2442	10.9946	3.4401	119.799393783149
61.194	119.3118	10.9827	3.4524	119.86594338797823
61.206	119.3602	10.9871	3.467	119.91494402054317
61.214	119.3602	10.9871	3.467	119.91494402054317
61.224	119.4433	11.0617	3.4702	120.0046057858614
61.234	119.4834	11.1434	3.4793	120.05233761826547
61.246	119.4834	11.1434	3.4793	120.05233761826547
61.256	119.6824	11.4277	3.5175	120.27818589960525
61.266	119.6824	11.4277	3.5175	120.27818589960525
61.276	119.7775	11.5251	3.5624	120.38342132544665
61.286	119.8731	11.6226	3.6075	120.48924844408317
61.296	119.8731	11.6226	3.6075	120.48924844408317
61.306	119.8731	11.6226	3.6075	120.48924844408317
61.316	120.1458	11.9044	3.6553	120.78944165402041
61.326	120.1458	11.9044	3.6553	120.78944165402041
61.336	120.3176	12.243	3.5565	120.99117575678815
61.346	120.3176	12.243	3.5565	120.99117575678815
61.357	120.4034	12.3986	3.4488	121.08921601430906
61.366	120.5043	12.5367	3.3128	121.19995795882109
61.376	120.5944	12.6382	3.1572	121.2959245912244
61.387	120.7063	12.6908	3.0583	121.4101332806286
61.396	120.8076	12.678	2.9822	121.5076187677135
61.406	120.9427	12.5931	2.9237	121.63170175817652
61.415	121.1049	12.4147	2.8672	121.77332390938503
61.444	121.2731	12.1534	2.8045	121.91281776507341
61.447	121.4907	11.8624	2.7887	122.1003012606439
61.45	121.6746	11.5906	2.8244	122.2580366637711
61.464	121.7785	11.4529	2.9231	122.35079278153451
61.466	121.7736	11.4635	3.0357	122.34965044371806
61.475	121.6748	11.6098	3.1176	122.26718219064345
61.485	121.4725	11.8551	3.1484	122.09022923567635
61.494	121.4725	11.8551	3.1484	122.09022923567635
61.505	121.4725	11.8551	3.1484	122.09022923567635
61.514	121.0555	12.411	3.1565	121.73097589972734
61.524	120.8814	12.6704	3.1663	121.58485661384809
61.537	120.7044	12.9142	3.1707	121.43468235841851
61.546	120.5699	13.1311	3.1806	121.32453498604477
61.556	120.4478	13.3106	3.1728	121.22256909107314
61.577	120.3931	13.4078	3.1251	121.17769546603864
61.583	120.3736	13.4525	3.0842	121.16222853203881
61.589	120.4423	13.4549	3.0766	121.2305548566862
61.595	120.5757	13.4156	3.0993	121.35931531753135
61.609	120.5757	13.4156	3.0993	121.35931531753135
61.616	120.7493	13.4282	3.1499	121.53448842094166
61.625	120.7493	13.4282	3.1499	121.53448842094166
61.635	121.1008	13.3555	3.2665	121.87880522527287
61.645	121.2846	13.2957	3.3319	122.05667287477567
61.655	121.4452	13.2365	3.3943	122.21154940421957
61.673	121.5584	13.1785	3.4511	122.31936708477527
61.675	121.6537	13.0726	3.4665	122.40315443933625
61.687	121.7416	12.96	3.4449	122.47794130605723
61.694	121.8029	12.8426	3.4101	122.52553858351327
61.705	121.8661	12.7207	3.3911	122.5751283781094
61.718	121.9522	12.5882	3.38	122.64675398917007
61.725	121.9522	12.5882	3.38	122.64675398917007
61.735	122.0432	12.4567	3.395	122.72423585474061
61.745	122.143	12.3564	3.4199	122.81404148536926
61.756	122.2459	12.276	3.4339	122.90871373511318
61.766	122.3406	12.2632	3.4496	123.00206592882901
61.776	122.3406	12.2632	3.4496	123.00206592882901
61.786	122.3871	12.2663	3.439	123.04832824179287
61.82	122.4391	12.3242	3.3857	123.10435442720943
61.826	122.4236	12.3706	3.372	123.09321656907012
61.829	122.4051	12.4115	3.348	123.07827973391568
61.833	122.4093	12.4416	3.3318	123.08505607217312
61.836	122.4135	12.4717	3.3157	123.09184436683854
61.845	122.4149	12.4964	3.2892	123.0950307348351
61.855	122.4148	12.511	3.268	123.09584966212304
61.865	122.4148	12.511	3.268	123.09584966212304
61.874	122.4147	12.5256	3.2468	123.09667396680545
61.884	122.4175	12.5457	3.2361	123.10122354367564
61.896	122.4233	12.5713	3.2358	123.10959494783499
61.906	122.4261	12.5914	3.2251	123.11415265996027
61.917	122.4516	12.6154	3.2012	123.14134294037888
61.949	122.4757	12.6147	3.2039	123.16530648599873
61.959	122.5335	12.556	3.2019	123.21673555917637
61.968	122.5703	12.5034	3.2077	123.2481350485272
61.973	122.5757	12.4305	3.1953	123.24580927086323
61.986	122.6024	12.3515	3.1751	123.2639010335954
61.996	122.6237	12.2614	3.134	123.2750408138241
62.006	122.6479	12.1769	3.1034	123.28996455340557
62.018	122.6738	12.1025	3.0673	123.3075019695882
62.027	122.7039	12.0436	3.0364	123.33091705298393
62.037	122.6859	11.986	3.0003	123.30651262159675
62.049	122.6962	11.958	2.9507	123.31284559578536
62.064	122.6811	11.9205	2.904	123.29308104455822
62.068	122.6405	11.8881	2.839	123.24803886009708
62.088	122.6001	11.8411	2.7952	123.2023104988701
62.104	122.5639	11.7011	2.75	123.15188924421744
62.106	122.5639	11.7011	2.75	123.15188924421744
62.114	122.5694	11.6182	2.7432	123.14936270172088
62.128	122.5737	11.5252	2.7417	123.14487031793084
62.135	122.5795	11.4423	2.7349	123.14276157188452
62.149	122.5892	11.375	2.733	123.146140299402
62.156	122.5535	11.3142	2.7368	123.10508339678748
62.166	122.5432	11.263	2.7376	123.09015187658191
62.175	122.5063	11.2068	2.7257	123.0480204896446
62.185	122.4454	11.1512	2.7115	122.98202094147746
62.194	122.4075	11.085	2.7051	122.9381586296948
62.206	122.3457	11.0194	2.6965	122.87053591931631
62.215	122.3457	11.0194	2.6965	122.87053591931631
62.225	122.3092	10.9632	2.6848	122.82890665441911
62.236	122.2513	10.9131	2.6812	122.76670939933187
62.245	122.1796	10.9002	2.6955	122.69447720435504
62.255	122.1091	10.8974	2.7044	122.62422031935616
62.265	122.045	10.9157	2.7286	122.56255459743812
62.276	121.9583	10.9446	2.745	122.47916652659748
62.285	121.8743	10.9791	2.7717	122.39921551296806
62.296	121.8117	11.0075	2.7903	122.33985894723763
62.307	121.8117	11.0075	2.7903	122.33985894723763
62.316	121.672	11.0773	2.872	122.20896261440893
62.326	121.5951	11.1187	2.935	122.1376602801118
62.339	121.5951	11.1187	2.935	122.1376602801118
62.358	121.505	11.1976	3.0156	122.05713872658166
62.364	121.2934	11.4094	3.1969	121.87076540963383
62.368	121.2934	11.4094	3.1969	121.87076540963383
62.376	121.1852	11.505	3.2798	121.77427812177743
62.387	121.0942	11.5932	3.3285	121.69341178605357
62.398	121.002	11.6859	3.3612	121.6114383117394
62.407	120.9071	11.7872	3.3622	121.52682544644206
62.418	120.7959	11.9106	3.3757	121.42860947758564
62.448	120.6452	12.0566	3.3992	121.29377744649558
62.453	120.5018	12.2382	3.4161	121.16982743938361
62.457	120.5018	12.2382	3.4161	121.16982743938361
62.459	120.5018	12.2382	3.4161	121.16982743938361
62.467	120.1346	12.6919	3.5226	120.85452061685571
62.474	119.9214	12.9815	3.643	120.67697779282508
62.485	119.9214	12.9815	3.643	120.67697779282508
62.494	119.4969	13.6427	3.9953	120.33949806688575
62.504	119.3123	13.8895	4.1551	120.1898830915065
62.515	119.1472	14.0552	4.27	120.04930993087798
62.524	119.023	14.1387	4.3429	119.93847650816646
62.534	119.023	14.1387	4.3429	119.93847650816646
62.546	119.023	14.1387	4.3429	119.93847650816646
62.556	118.8412	14.1341	4.0983	119.74890255505476
62.566	118.8412	14.1341	4.0983	119.74890255505476
62.586	118.7941	13.9427	3.5873	119.6633018071539
62.6	118.8155	13.8398	3.3274	119.66509388727357
62.61	118.8155	13.8398	3.3274	119.66509388727357
62.637	118.669	14.1116	3.1515	119.54664682796418
62.646	118.5983	14.1967	3.1474	119.48643931651826
62.656	118.5429	14.1943	3.089	119.42964127008003
62.666	118.5429	14.1943	3.089	119.42964127008003
62.676	118.514	14.1179	3.0234	119.3902183764231
62.686	118.5102	14.0229	2.9985	119.37462138453047
62.696	118.4575	13.9886	3.1344	119.3217695962057
62.709	118.3423	14.178	3.2521	119.23293088614403
62.717	118.2122	14.3802	3.3875	119.13181580556052
62.726	118.0623	14.5932	3.514	119.01267312152096
62.738	118.0623	14.5932	3.514	119.01267312152096
62.746	117.9255	14.7784	3.6179	118.90295983372323
62.756	117.8675	14.9235	3.7139	118.86652792821873
62.766	117.8384	15.0378	3.7639	118.8536532320736
62.776	117.8735	15.0883	3.7647	118.89487695115379
62.786	117.9023	15.0435	3.7406	118.91699342776876
62.796	117.972	15.019	3.6684	118.98075602197189
62.806	118.0357	14.9691	3.5973	119.03546108866047
62.816	118.0819	14.8287	3.5512	119.06232180139946
62.826	118.123	14.6489	3.528	119.08014185501293
62.836	118.123	14.6489	3.528	119.08014185501293
62.847	118.2401	14.1714	3.4474	119.13620101686136
62.856	118.2401	14.1714	3.4474	119.13620101686136
62.866	118.2401	14.1714	3.4474	119.13620101686136
62.876	118.4868	13.7798	3.3286	119.33182408829592
62.886	118.6247	13.6314	3.2827	119.45045263765223
62.896	118.6247	13.6314	3.2827	119.45045263765223
62.908	118.8617	13.3752	3.2965	119.65728817828023
62.917	118.9342	13.2622	3.3434	119.71803624366716
62.949	118.9762	13.1794	3.4364	119.75325296525352
62.959	118.997	13.0932	3.5427	119.76756079393952
62.965	118.9826	13.0357	3.6691	119.75078651958826
62.97	118.9839	13.045	3.7979	119.7571063804566
62.975	118.936	13.064	3.8897	119.71453528327294
62.986	118.9082	13.0765	3.9737	119.69104047997912
62.997	118.8799	13.103	4.036	119.66790935338513
63.005	118.888	13.1106	4.0727	119.67803165848778
63.017	118.9026	13.0645	4.0877	119.6880058247275
63.025	118.9542	12.9855	4.0986	119.73104622381783
63.056	119.0887	12.6939	4.0805	119.83281706256429
63.078	119.0887	12.6939	4.0805	119.83281706256429
63.084	119.0887	12.6939	4.0805	119.83281706256429
63.088	119.1262	12.572	4.0614	119.85658797245982
63.099	119.1116	12.5291	4.0315	119.83657452389065
63.104	119.1116	12.5291	4.0315	119.83657452389065
63.114	119.0937	12.3816	3.9821	119.80179680897945
63.124	119.1185	12.3018	3.964	119.81763067883624
63.139	119.1505	12.1824	3.9027	119.83523516603954
63.146	119.1505	12.1824	3.9027	119.83523516603954
63.159	119.1389	12.1593	3.8616	119.8200234696188
63.165	119.1389	12.1593	3.8616	119.8200234696188
63.174	119.1519	12.1313	3.8389	119.82938231715124
63.185	119.1559	12.1469	3.8434	119.83508421151129
63.194	119.1418	12.165	3.8718	119.8238146925727
63.204	119.1318	12.1988	3.9048	119.81837903977836
63.215	119.1377	12.2104	3.9254	119.82609980555155
63.224	119.1377	12.2104	3.9254	119.82609980555155
63.233	119.143	12.2359	3.9243	119.8339343771204
63.248	119.1923	12.264	3.9122	119.88542607060293
63.256	119.1923	12.264	3.9122	119.88542607060293
63.266	119.2822	12.265	3.9061	119.97471016447591
63.276	119.3214	12.228	3.9177	120.01028645599509
63.286	119.3214	12.228	3.9177	120.01028645599509
63.296	119.3566	12.1754	3.9246	120.04016333660996
63.307	119.4271	12.0701	3.9384	120.10008544118526
63.316	119.4489	12.0595	3.9465	120.12096450541011
63.326	119.4718	12.0587	3.9489	120.14373496832866
63.339	119.5173	12.0712	3.9322	120.1896878503726
63.346	119.5173	12.0712	3.9322	120.1896878503726
63.356	119.5344	12.0589	3.9141	120.20486692052032
63.366	119.5746	12.0459	3.8983	120.24302647081036
63.376	119.5705	12.0302	3.8937	120.23722835286914
63.386	119.5952	12.0253	3.912	120.2618952417182
63.396	119.6187	12.0104	3.936	120.28455924951466
63.407	119.6658	11.9807	3.984	120.3300175273402
63.418	119.733	11.9444	4.024	120.39457029434509
63.44	119.7697	11.9016	4.0251	120.42686805966515
63.456	119.7697	11.9016	4.0251	120.42686805966515
63.46	119.8815	11.8679	4.0539	120.53570092661344
63.469	119.9318	11.8819	4.0634	120.58742645238763
63.477	119.9644	11.9222	4.0696	120.62403477068739
63.486	119.9999	11.9683	4.0862	120.66446550389225
63.494	120.0516	11.9922	4.0902	120.71838824073157
63.525	120.2625	11.9663	4.1494	120.92757651710383
63.535	120.2625	11.9663	4.1494	120.92757651710383
63.546	120.3298	11.944	4.1679	120.99293902724241
63.556	120.4054	11.9528	4.1958	121.069957110094
63.566	120.4795	11.9658	4.2079	121.14535365543327
63.576	120.5465	12.0179	4.2638	121.21909326958357
63.587	120.5916	12.0808	4.3117	121.27188658584478
63.597	120.6161	12.1643	4.3462	121.30582520283187
63.606	120.6469	12.2592	4.4015	121.34799407695209
63.616	120.6529	12.3592	4.4384	121.36544606110094
63.627	120.6843	12.454	4.4939	121.40839147151237
63.636	120.6843	12.454	4.4939	121.40839147151237
63.646	120.7479	12.6435	4.6051	121.49535132123368
63.656	120.7834	12.7439	4.6713	121.54364543841854
63.67	120.822	12.8641	4.7265	121.59679500324012
63.676	120.822	12.8641	4.7265	121.59679500324012
63.687	120.8468	13.0164	4.7892	121.6400927977285
63.696	120.8717	13.183	4.8306	121.68440346342666
63.706	120.9021	13.3651	4.8772	121.73631652986712
63.716	120.9228	13.5304	4.8925	121.77574405541523
63.728	120.9161	13.7198	4.8518	121.78865347186495
63.738	120.9343	13.9324	4.7871	121.82829315335579
63.746	120.9115	14.1483	4.7431	121.8288234481069
63.757	120.9059	14.3679	4.7787	121.85035567822526
63.766	120.94	14.4972	4.8961	121.90415990871682
63.778	121.0413	14.4959	5.0538	122.01093523508457
63.795	121.0413	14.4959	5.0538	122.01093523508457
63.799	121.1861	14.3204	5.1936	122.13974852737334
63.806	121.7524	13.6295	5.3008	122.62751998083465
63.817	122.0515	13.2215	5.1958	122.87543713916139
63.827	122.3277	12.9027	5.0781	123.1110594308651
63.837	122.4993	12.7192	4.969	123.2580525163772
63.847	122.4993	12.7192	4.969	123.2580525163772
63.858	122.5561	12.5812	4.9436	123.29932449778467
63.867	122.4682	12.724	4.9241	123.2258371773144
63.878	122.2919	12.9208	4.8668	123.06884910687188
63.887	122.017	13.1305	4.7662	122.81398528543075
63.898	121.7319	13.3132	4.6387	122.5455601380156
63.908	121.4436	13.4653	4.5267	122.27163734055416
63.919	121.2007	13.5952	4.4306	122.04126089110191
63.937	120.9962	13.6917	4.3296	121.84534664684574
63.955	120.8191	13.7928	4.2418	121.67780867475385
63.957	120.6702	13.8294	4.1394	121.53058917309666
63.959	120.5704	13.86	4.0587	121.43226095996896
63.964	120.5704	13.86	4.0587	121.43226095996896
63.984	120.527	13.8149	3.8799	121.37818096766816
63.995	120.527	13.8149	3.8799	121.37818096766816
64.004	120.5748	13.6941	3.7934	121.40922804058182
64.017	120.6769	13.5044	3.7116	121.48686755172348
64.025	120.9761	13.1913	3.5857	121.74598314273042
64.055	121.2534	12.7346	3.6432	121.97471030898167
64.068	121.2088	12.6143	3.68	121.91897375687674
64.073	121.2088	12.6143	3.68	121.91897375687674
64.083	121.1106	12.573	3.7074	121.81790745255806
64.093	120.9548	12.5951	3.7204	121.6656959179949
64.114	120.6881	12.6323	3.7412	121.40506193046484
64.123	120.6881	12.6323	3.7412	121.40506193046484
64.173	120.6139	12.6047	3.7501	121.3287047046576
64.175	120.5793	12.4271	3.7813	121.27695012899196
64.176	120.6022	12.3276	3.7733	121.28931593297902
64.177	120.6022	12.3276	3.7733	121.28931593297902
64.178	120.6432	12.2019	3.7686	121.31723049843332
64.184	120.6139	12.1913	3.7454	121.28630874942151
64.195	120.6139	12.1913	3.7454	121.28630874942151
64.203	120.5935	12.1977	3.7532	121.26690660596567
64.213	120.5335	12.2269	3.7712	121.21074067631136
64.223	120.4811	12.2632	3.8258	121.1640139525346
64.233	120.4289	12.2995	3.8804	121.11752622812273
64.243	120.4302	12.3094	3.8748	121.11964529109223
64.253	120.4519	12.2526	3.8026	121.13317541916417
64.262	120.5706	12.1382	3.6919	121.23628008649061
64.273	120.686	12.0085	3.5763	121.33468007927495
64.282	120.848	11.8676	3.4709	121.4789124933624
64.292	120.848	11.8676	3.4709	121.4789124933624
64.303	120.9587	11.7728	3.4146	121.5782275684672
64.313	121.0354	11.6977	3.4105	121.64717731497102
64.322	121.0493	11.7258	3.4622	121.66517268705125
64.332	121.0093	11.8041	3.5473	121.63540109930989
64.343	120.9725	11.888	3.6427	121.60978399594335
64.353	120.9355	12.0007	3.6954	121.58564036061168
64.363	120.9341	12.0894	3.7116	121.59352823949965
64.373	120.9341	12.0894	3.7116	121.59352823949965
64.382	121.0097	12.127	3.6971	121.67201885191189
64.392	121.1171	12.1108	3.6626	121.77618005098533
64.41	121.346	11.9835	3.6613	121.99123372578867
64.414	121.346	11.9835	3.6613	121.99123372578867
64.424	121.431	11.9394	3.6668	122.07162838104519
64.436	121.4981	11.9072	3.6906	122.13594984201006
64.443	121.5487	11.8968	3.7273	122.18638666897388
64.454	121.574	11.8916	3.7456	122.21160806535524
64.463	121.6185	11.8845	3.7401	122.25501719974523
64.473	121.6605	11.8574	3.7456	122.29433639531308
64.482	121.7177	11.8129	3.7223	122.34622436753003
64.492	121.7177	11.8129	3.7223	122.34622436753003
64.507	121.7891	11.6568	3.6431	122.3999103049508
64.514	121.8162	11.5775	3.6233	122.41876241646948
64.543	121.8061	11.4974	3.6668	122.40245759873451
64.553	121.8061	11.4974	3.6668	122.40245759873451
64.564	121.7265	11.5934	3.7788	122.33571455323258
64.573	121.7041	11.6739	3.8248	122.32251220875085
64.586	121.6762	11.7432	3.85	122.30217860970424
64.596	121.6621	11.7851	3.852	122.29224449007386
64.606	121.6829	11.7788	3.844	122.3120787896682
64.614	121.6829	11.7788	3.844	122.3120787896682
64.625	121.7214	11.7072	3.887	122.34486715346908
64.634	121.7214	11.7072	3.887	122.34486715346908
64.644	121.7214	11.7072	3.887	122.34486715346908
64.657	121.7424	11.7171	4.0023	122.37042451286995
64.666	121.731	11.8098	4.0954	122.37107516974753
64.676	121.731	11.8098	4.0954	122.37107516974753
64.686	121.6501	12.0345	4.2946	122.31933456906965
64.698	121.594	12.1391	4.3773	122.27681440117746
64.707	121.5296	12.2126	4.4501	122.22272564842433
64.72	121.5157	12.2158	4.5001	122.21105521244793
64.724	121.4947	12.1834	4.5561	122.18901509898507
64.735	121.5065	12.0926	4.6077	122.19366356853371
64.744	121.4997	12.0039	4.683	122.18101818326774
64.76	121.4794	11.9572	4.7604	122.15924305741255
64.769	121.4016	11.96	4.8452	122.08548662965636
64.774	121.2742	12.0338	4.9528	121.97038228980017
64.791	121.1166	12.1763	5.0592	121.83221487722366
64.805	120.7452	12.4421	5.2246	121.49693667171202
64.816	120.7452	12.4421	5.2246	121.49693667171202
64.823	120.5705	12.566	5.2463	121.33702439873824
64.836	120.4185	12.7175	5.2273	121.200967874807
64.858	120.4185	12.7175	5.2273	121.200967874807
64.864	120.0649	13.045	5.1296	120.88037488844084
64.875	120.0649	13.045	5.1296	120.88037488844084
64.902	119.8088	13.4524	5.3006	120.67813382531237
64.912	119.4579	13.9821	5.4983	120.39900454617555
64.926	119.1783	14.4273	5.562	120.17716097570286
64.933	119.1783	14.4273	5.562	120.17716097570286
64.942	119.1436	14.5678	5.5439	120.15886586103416
64.953	119.1211	14.6306	5.4646	120.1405542468071
64.962	119.1737	14.6109	5.3065	120.18322725218357
64.972	119.2482	14.4897	5.0484	120.23132267379411
64.982	119.3575	14.3299	4.7761	120.30947581745171
64.992	119.4913	14.2151	4.5611	120.42027851200976
65.003	119.6247	14.2462	4.503	120.55413752140572
65.013	119.6247	14.2462	4.503	120.55413752140572
65.035	119.815	14.6453	4.7214	120.79905072081486
65.042	119.8073	14.9047	4.7991	120.8261998748202
65.054	119.7782	15.0016	4.7536	120.80754078599564
65.062	119.7635	14.9859	4.5867	120.78456419571997
65.093	120.0148	14.8134	4.1103	120.99538670829561
65.104	120.0339	14.6995	4.1242	121.00091518290265
65.112	120.0339	14.6995	4.1242	121.00091518290265
65.122	120.0036	14.7056	4.1977	120.9741268602919
65.137	119.7236	15.1248	4.3143	120.7522801295694
65.142	119.7236	15.1248	4.3143	120.7522801295694
65.157	119.3896	15.4147	4.3103	120.45774466733137
65.162	119.254	15.4396	4.2804	120.32547356366399
65.172	119.254	15.4396	4.2804	120.32547356366399
65.182	119.1449	15.3861	4.2588	120.2097194350773
65.192	119.0877	15.2871	4.216	120.13887952573887
65.203	119.0668	15.155	4.1697	120.09980551745286
65.213	119.0574	14.995	4.1009	120.06803030186678
65.222	119.0687	14.8143	4.0464	120.05495473798656
65.233	119.0646	14.646	4.0099	120.02901143960987
65.242	119.0646	14.646	4.0099	120.02901143960987
65.253	118.9531	14.3862	4.0023	119.88670132812898
65.262	118.8881	14.2872	4.0267	119.81117943806412
65.272	118.8199	14.1825	4.0407	119.73152967681487
65.284	118.7455	14.0662	4.0342	119.64374836292117
65.294	118.6876	13.9375	4.01	119.5703993470374
65.309	118.6876	13.9375	4.01	119.5703993470374
65.314	118.6282	13.8128	3.9699	119.49562077787621
65.324	118.5679	13.6782	3.9357	119.41913498321782
65.336	118.5025	13.5833	3.9449	119.34366669894972
65.347	118.4045	13.5135	3.9902	119.23993457956944
65.356	118.2529	13.4793	4.0631	119.08798708732127
65.365	118.115	13.4924	4.1498	118.95553338453827
65.375	117.975	13.5235	4.1987	118.82177729246436
65.387	117.847	13.5264	4.2251	118.69595770694973
65.396	117.847	13.5264	4.2251	118.69595770694973
65.406	117.7438	13.4825	4.201	118.5876412013073
65.414	117.6961	13.3989	4.1655	118.52954849601849
65.436	117.6616	13.2967	4.102	118.48156290938266
65.444	117.6326	13.1965	4.065	118.4402820834618
65.447	117.618	13.116	4.085	118.41752659551709
65.458	117.5244	13.0663	4.1199	118.32027031350123
65.464	117.4136	13.0194	4.1785	118.20709836371925
65.475	117.264	12.9999	4.2308	118.05821769216236
65.484	117.1278	12.9618	4.2551	117.91961528130084
65.495	117.0442	12.9013	4.2301	117.82903734368706
65.505	116.9678	12.8102	4.1566	117.74058257219555
65.531	116.9493	12.6987	4.0602	117.70675841352525
65.535	116.872	12.4599	3.9009	117.59902428515298
65.546	116.7998	12.3511	3.8662	117.51463931651239
65.571	116.5779	12.2265	3.8691	117.28113235073235
65.584	116.4426	12.2016	3.8728	117.14417064950351
65.593	116.3125	12.2023	3.8747	117.01498656851608
65.611	116.182	12.2164	3.8547	116.88608242665163
65.613	116.182	12.2164	3.8547	116.88608242665163
65.623	115.9837	12.2729	3.7616	116.69186935969446
65.634	115.8975	12.3085	3.7182	116.60855324434824
65.643	115.8975	12.3085	3.7182	116.60855324434824
65.653	115.839	12.3556	3.6973	116.55472877429727
65.664	115.7852	12.405	3.7026	116.50667710822415
65.672	115.7343	12.4605	3.7179	116.46250485521081
65.689	115.7042	12.5057	3.7416	116.43819820269464
65.693	115.6989	12.5562	3.7777	116.43953210546665
65.703	115.6869	12.5849	3.7997	116.43142299100359
65.712	115.7126	12.5999	3.8062	116.45879287202834
65.723	115.7315	12.5931	3.7985	116.47658503798091
65.732	115.7494	12.5766	3.7968	116.49253262831913
65.743	115.7494	12.5766	3.7968	116.49253262831913
65.753	115.7938	12.5618	3.8236	116.5359294580002
65.762	115.7938	12.5618	3.8236	116.5359294580002
65.772	115.8231	12.5465	3.8904	116.56560542467062
65.783	115.8494	12.5251	3.947	116.59133938406404
65.793	115.8494	12.5251	3.947	116.59133938406404
65.803	115.8469	12.5355	4.0495	116.5934880261758
65.812	115.827	12.5326	4.0632	116.57388037635188
65.822	115.827	12.5326	4.0632	116.57388037635188
65.832	115.7393	12.5191	3.9411	116.48109588474003
65.844	115.6833	12.5096	3.8738	116.42217279148332
65.855	115.6161	12.5154	3.8505	116.35524984554844
65.863	115.5378	12.5366	3.8713	116.28042196384565
65.872	115.5378	12.5366	3.8713	116.28042196384565
65.882	115.5378	12.5366	3.8713	116.28042196384565
65.893	115.4258	12.5643	3.9397	116.17442995866172
65.903	115.3695	12.5848	3.9628	116.12149889288375
65.913	115.3695	12.5848	3.9628	116.12149889288375
65.924	115.2967	12.6545	3.9534	116.05642926051102
65.932	115.285	12.7062	3.9471	116.05024059367564
65.942	115.285	12.7062	3.9471	116.05024059367564
65.956	115.2597	12.7903	3.9465	116.03432716411983
65.962	115.2637	12.8061	3.9506	116.04018258887737
65.972	115.2637	12.8061	3.9506	116.04018258887737
65.982	115.2883	12.8114	3.9631	116.06562905727088
65.992	115.2883	12.8114	3.9631	116.06562905727088
66.004	115.3154	12.9123	3.9978	116.10491537092648
66.015	115.2974	13.0183	4.0114	116.0993450093927
66.023	115.2974	13.0183	4.0114	116.0993450093927
66.033	115.2858	13.1595	4.0172	116.10394488444395
66.043	115.2509	13.305	4.0042	116.08542799787577
66.056	115.242	13.4655	3.9979	116.09488127673848
66.064	115.2129	13.6365	3.983	116.08544589077478
66.073	115.1865	13.8269	3.956	116.0808463178142
66.082	115.178	14.0237	3.8994	116.09410478594509
66.092	115.1627	14.2215	3.8001	116.09969549292539
66.103	115.1566	14.3941	3.6629	116.11050544537302
66.116	115.1525	14.5402	3.57	116.12174892021736
66.122	115.189	14.6197	3.5511	116.16734334700091
66.134	115.2466	14.6526	3.5915	116.22984285703049
66.143	115.2466	14.6526	3.5915	116.22984285703049
66.153	115.3884	14.535	3.8181	116.36291061661358
66.163	115.3884	14.535	3.8181	116.36291061661358
66.173	115.4781	14.353	3.9558	116.43388055995557
66.183	115.6128	14.0994	4.0741	116.54059762593462
66.193	115.7495	13.7985	4.1393	116.64252722309303
66.202	115.8781	13.5026	4.1452	116.73575694451979
66.214	116.0021	13.2839	4.1431	116.83370438888771
66.224	116.0234	13.0813	4.1483	116.83217942904257
66.233	115.991	13.031	4.1493	116.79441652960128
