 TIMESTAMP 	 VALUE0 	 VALUE1 	 VALUE2 	 VALUE_MEAN 
33.462	-0.69	2.24	7.98	8.317096849261766
33.475	-0.52	2.41	7.51	7.9043405797068225
33.483	-0.47	2.38	8.38	8.724087344817223
33.492	-0.47	2.38	8.38	8.724087344817223
33.503	-0.54	1.95	8.85	9.078358882529374
33.513	-0.66	1.67	9.18	9.353977763497195
33.523	-0.66	1.67	9.18	9.353977763497195
33.532	-0.78	1.35	9.27	9.40020212548645
33.543	-0.81	1.36	9.1	9.236649825559049
33.553	-0.81	1.36	9.1	9.236649825559049
33.562	-0.86	1.84	8.61	8.84631561724993
33.572	-0.85	2.15	8.37	8.683426742939679
33.583	-0.85	2.15	8.37	8.683426742939679
33.593	-0.72	2.34	8.32	8.672738898410351
33.603	-0.75	2.18	8.56	8.865015510420724
33.612	-0.75	2.18	8.56	8.865015510420724
33.624	-0.79	1.96	8.86	9.108528970146606
33.632	-0.82	1.78	9.13	9.337970871661573
33.642	-0.83	1.79	9.33	9.536346260492014
33.653	-0.85	1.97	9.16	9.407922193555812
33.672	-0.88	2.17	8.93	9.231912044641673
33.677	-0.88	2.17	8.93	9.231912044641673
33.682	-0.9	2.53	8.5	8.914084361279064
33.696	-0.86	2.56	8.52	8.937762583555237
33.703	-0.86	2.56	8.52	8.937762583555237
33.711	-0.93	2.4	8.84	9.207089659604712
33.721	-1.02	2.26	9.07	9.402813408762295
33.731	-1.02	2.26	9.07	9.402813408762295
33.742	-1.0	2.13	9.6	9.884174219427742
33.751	-1.0	2.13	9.6	9.884174219427742
33.762	-1.0	2.13	9.6	9.884174219427742
33.774	-0.74	2.74	9.26	9.685184561999838
33.781	-0.74	2.74	9.26	9.685184561999838
33.792	-0.6	2.94	9.0	9.48702271526742
33.802	-0.6	2.94	9.0	9.48702271526742
33.811	-0.56	2.87	9.06	9.520194325747768
33.821	-0.49	2.55	9.53	9.877423753185848
33.832	-0.48	2.4	9.8	10.101009850505049
33.845	-0.48	2.4	9.8	10.101009850505049
33.86	-0.36	2.43	10.0	10.297305472792385
33.872	-0.31	2.53	9.95	10.271294952439053
33.883	-0.3	2.85	9.34	9.769754346962875
33.892	-0.28	3.01	9.05	9.54154075608337
33.912	-0.2	3.04	8.89	9.39753691134012
33.924	-0.1	2.99	9.04	9.522168870588255
33.933	-0.06	2.92	9.3	9.747820269167873
33.953	-0.13	2.89	9.7	10.122203317460087
33.964	-0.14	2.93	9.68	10.114687340694225
33.973	-0.21	3.18	9.35	9.878208339572517
33.985	-0.23	3.3	9.16	9.739019457830445
33.993	-0.23	3.3	9.16	9.739019457830445
34.003	-0.27	3.34	9.02	9.622312611841293
34.015	-0.34	3.32	9.02	9.617608850436786
34.025	-0.41	3.27	9.07	9.65017616419514
34.037	-0.44	3.21	9.13	9.687858380467791
34.046	-0.51	3.2	9.19	9.744547193174242
34.064	-0.55	3.26	9.26	9.83248188404128
34.075	-0.53	3.31	9.24	9.829272607878977
34.079	-0.53	3.37	9.16	9.774630427796234
34.084	-0.55	3.38	9.1	9.72300879357825
34.104	-0.68	3.29	9.05	9.653444980938152
34.105	-0.75	3.26	9.07	9.667212628260538
34.118	-0.79	3.24	9.07	9.663674249476749
34.141	-0.77	3.25	9.1	9.693575191847433
34.145	-0.73	3.32	9.15	9.761034781210444
34.146	-0.73	3.32	9.15	9.761034781210444
34.157	-0.52	3.42	9.1	9.735337693167093
34.172	-0.35	3.57	9.04	9.725687636357646
34.181	-0.31	3.54	9.07	9.741283283017696
34.191	-0.29	3.53	9.13	9.792951546903518
34.204	-0.34	3.48	9.17	9.814015488066033
34.268	-0.38	3.48	9.07	9.72212425347465
34.272	-0.47	3.56	8.81	9.513705902538716
34.273	-0.52	3.63	8.78	9.515024960555804
34.275	-0.55	3.68	9.04	9.775811986735423
34.276	-0.56	3.67	9.28	9.995043771790096
34.282	-0.56	3.61	9.53	10.206203995609728
34.291	-0.53	3.56	9.8	10.440043103359297
34.301	-0.55	3.46	10.18	10.765988110712366
34.311	-0.56	3.37	10.55	11.089319185594759
34.321	-0.6	3.37	10.91	11.434377989204311
34.331	-0.71	3.47	11.2	11.746701664722739
34.341	-0.77	3.55	11.43	11.993343987395676
34.352	-0.69	3.49	11.54	12.075918184552261
34.361	-0.62	3.41	11.5	12.010932520000267
34.371	-0.73	3.36	11.25	11.763715399481576
34.381	-0.89	3.27	10.93	11.443334304301349
34.391	-0.88	3.02	10.72	11.171982814165085
34.402	-0.7	2.65	10.72	11.06484975044849
34.412	-0.47	2.19	10.94	11.16694228515577
34.421	-0.41	1.71	11.42	11.554592160695245
34.431	-0.47	1.28	11.87	11.948062604456004
34.441	-0.57	0.92	11.95	11.998908283673144
34.452	-0.74	0.68	11.67	11.713193415973288
34.461	-0.83	0.55	10.99	11.035012460346387
34.471	-0.81	0.6	10.18	10.229784943976094
34.481	-0.67	0.76	9.46	9.514100062538759
34.491	-0.49	0.91	8.92	8.97967705432662
34.505	-0.13	1.25	8.58	8.671551187648033
34.511	0.05	1.4	8.64	8.752833826824316
34.521	0.22	1.49	8.69	8.819557812044774
34.531	0.37	1.57	8.81	8.956444607097172
34.541	0.53	1.67	8.92	9.090445533635851
34.552	0.6	1.71	9.04	9.219853578013046
34.561	0.62	1.68	9.1	9.274524246558418
34.571	0.61	1.62	9.12	9.28282823281784
34.581	0.59	1.55	9.15	9.299091353460295
34.591	0.54	1.5	9.3	9.435655780071675
34.606	0.47	1.52	9.53	9.661894224219182
34.614	0.42	1.53	9.81	9.937474528269243
34.622	0.35	1.5	10.02	10.137696977124538
34.632	0.31	1.47	10.08	10.191339460541975
34.642	0.27	1.39	10.03	10.129457043691927
34.654	0.16	1.41	9.9	10.00118492979707
34.662	0.01	1.49	9.71	9.823660213993561
34.672	-0.09	1.59	9.41	9.543809511929709
34.682	-0.16	1.7	9.14	9.298128844020178
34.692	-0.12	1.86	9.0	9.190973833060347
34.703	0.01	2.0	9.03	9.24883776482213
34.712	0.28	2.27	9.51	9.781175798440595
34.722	0.31	2.28	9.65	9.920534259806777
34.732	0.27	2.26	9.68	9.943988133540788
34.742	0.18	2.19	9.64	9.887269592764223
34.754	0.04	2.13	9.56	9.79449335085792
34.762	0.04	2.13	9.56	9.79449335085792
34.772	-0.05	2.05	9.51	9.728571323683658
34.785	-0.14	2.05	9.46	9.680583660089923
34.793	-0.17	2.16	9.43	9.675711860116547
34.804	-0.06	2.4	9.14	9.450037036964458
34.812	-0.02	2.61	8.92	9.294024962307773
34.822	0.0	2.76	8.76	9.184508696713177
34.832	0.01	2.84	8.67	9.123299841614326
34.842	-0.04	2.8	8.86	9.291996556176718
34.858	-0.04	2.8	8.86	9.291996556176718
34.861	-0.07	2.72	9.04	9.440598497976703
34.872	-0.1	2.64	9.24	9.61026534493195
34.882	-0.14	2.53	9.48	9.81279267079459
34.892	-0.14	2.53	9.48	9.81279267079459
34.902	-0.16	2.52	9.48	9.81052496046975
34.912	-0.16	2.56	9.39	9.734027943251448
34.923	-0.06	2.79	9.22	9.633073237549894
34.932	-0.06	2.79	9.22	9.633073237549894
34.943	0.0	2.89	9.18	9.624162301208349
34.953	0.08	2.93	9.2	9.655635660069201
34.963	0.12	2.92	9.3	9.748374223428234
34.972	0.04	2.84	9.54	9.95383343240181
34.982	-0.03	2.79	9.54	9.939647881087135
34.992	-0.12	2.78	9.41	9.81279267079459
35.002	-0.13	2.83	9.23	9.654983169327641
35.012	-0.15	2.91	9.05	9.507528595802382
35.023	-0.1	3.01	8.93	9.42417105107924
35.035	-0.1	3.01	8.93	9.42417105107924
35.041	-0.04	3.0	8.99	9.477431086533946
35.052	-0.09	2.8	9.36	9.770245646860676
35.065	-0.21	2.77	9.56	9.955430678780301
35.078	-0.31	2.77	9.67	10.063692165403312
35.081	-0.37	2.84	9.65	10.066031988822607
35.091	-0.37	2.84	9.65	10.066031988822607
35.102	-0.38	3.0	9.3	9.77928422738597
35.112	-0.39	3.03	9.11	9.608595110628816
35.122	-0.43	3.05	8.97	9.484107759826435
35.139	-0.5	3.07	8.93	9.456204312513558
35.144	-0.51	3.06	8.89	9.415720896458222
35.152	-0.51	3.06	8.89	9.415720896458222
35.167	-0.5	3.09	8.93	9.462716311926508
35.171	-0.32	3.26	8.89	9.474286252800262
35.182	-0.25	3.4	8.87	9.502599644307866
35.191	-0.22	3.52	8.83	9.508296377374867
35.202	-0.22	3.52	8.83	9.508296377374867
35.212	-0.28	3.59	8.76	9.471224841592559
35.222	-0.33	3.55	8.76	9.457748146361268
35.232	-0.33	3.55	8.76	9.457748146361268
35.253	-0.52	3.49	9.01	9.676290611592854
35.262	-0.45	3.52	9.19	9.851345085824574
35.292	-0.36	3.57	9.29	9.958845314593454
35.308	-0.29	3.75	9.39	10.115270634046329
35.314	-0.29	3.64	9.62	10.289708450680223
35.322	-0.29	3.64	9.62	10.289708450680223
35.332	-0.26	3.67	9.89	10.552184607937829
35.362	-0.09	3.57	10.45	11.043346413112285
35.366	-0.09	3.57	10.45	11.043346413112285
35.372	-0.14	3.26	10.86	11.339611986307114
35.383	-0.14	3.26	10.86	11.339611986307114
35.393	-0.27	3.28	10.77	11.261625104752866
35.402	-0.34	3.29	10.6	11.104039805404158
35.432	-0.46	3.36	9.93	10.493145381628905
35.442	-0.46	3.36	9.93	10.493145381628905
35.453	-0.78	3.13	9.94	10.450306215609187
35.462	-0.81	2.88	10.14	10.572137910564733
35.472	-0.81	2.88	10.14	10.572137910564733
35.483	-0.36	1.77	11.15	11.295353026798233
35.492	-0.36	1.77	11.15	11.295353026798233
35.503	-0.19	1.46	11.57	11.663301419409514
35.513	-0.23	1.31	11.64	11.715741547166362
35.522	-0.34	1.39	10.99	11.082770411769793
35.533	-0.34	1.39	10.99	11.082770411769793
35.543	-0.41	1.54	10.09	10.215077092220106
35.553	-0.38	2.07	8.74	8.989822022709905
35.565	-0.38	2.07	8.74	8.989822022709905
35.572	-0.22	2.33	8.84	9.144555757389202
35.587	-0.17	2.25	9.12	9.39498802553787
35.593	-0.17	2.25	9.12	9.39498802553787
35.609	-0.41	1.89	9.41	9.606679967605874
35.614	-0.41	1.89	9.41	9.606679967605874
35.621	-0.41	1.89	9.41	9.606679967605874
35.631	-0.58	1.95	9.09	9.314880568209128
35.641	-0.59	2.18	8.92	9.201461840381668
35.652	-0.59	2.18	8.92	9.201461840381668
35.665	-0.68	2.59	8.67	9.074106016572651
35.671	-0.71	2.58	8.67	9.073554981373066
35.681	-0.71	2.58	8.67	9.073554981373066
35.692	-0.8	2.21	9.13	9.427672035025402
35.702	-0.89	1.97	9.46	9.703844598920575
35.712	-0.97	1.7	9.74	9.934711873023797
35.722	-1.05	1.54	9.9	10.073931705148691
35.732	-1.07	1.46	9.93	10.093631655652985
35.743	-0.98	1.54	9.87	10.037375154889848
35.753	-0.83	1.79	9.75	9.947637910579576
35.763	-0.64	2.12	9.51	9.764430346927567
35.773	-0.42	2.59	8.78	9.163672844443978
35.783	-0.38	2.59	8.48	8.8748464775454
35.792	-0.43	2.62	8.44	8.847762428998644
35.802	-0.43	2.59	8.65	9.039662604323238
35.812	-0.55	2.55	8.96	9.33202014571336
35.822	-0.73	2.47	9.21	9.563362379414471
35.832	-0.82	2.36	9.25	9.581466484834145
35.845	-0.8	2.36	9.23	9.560465469839844
35.866	-0.73	2.46	9.22	9.570417963704616
35.869	-0.59	2.57	9.21	9.5800365343771
35.875	-0.43	2.72	9.2	9.603296309080545
35.883	-0.34	2.83	9.14	9.574137036830004
35.892	-0.29	2.89	9.1	9.552287684110022
35.902	-0.34	2.91	9.07	9.531453194555382
35.912	-0.44	2.85	9.1	9.545999161952613
35.923	-0.54	2.75	9.17	9.588691255849257
35.933	-0.64	2.66	9.2	9.5981873288658
35.943	-0.74	2.55	9.26	9.633156284416858
35.953	-0.83	2.42	9.52	9.857773582305489
35.964	-0.8	2.4	9.67	9.995443962125945
35.973	-0.75	2.44	9.76	10.088295197901378
35.982	-0.75	2.44	9.76	10.088295197901378
35.993	-0.64	2.63	9.64	10.01279681208003
36.003	-0.64	2.63	9.64	10.01279681208003
36.012	-0.62	2.77	9.51	9.924585633667533
36.022	-0.58	2.89	9.28	9.736883484976083
36.035	-0.52	3.04	9.07	9.58002609599786
36.042	-0.47	3.17	8.89	9.449968253914932
36.067	-0.34	3.28	8.75	9.350748633130932
36.087	-0.34	3.28	8.75	9.350748633130932
36.1	-0.19	3.21	9.04	9.59488405349434
36.104	-0.2	3.2	9.25	9.789918283622187
36.107	-0.23	3.23	9.35	9.894862303235957
36.11	-0.23	3.23	9.35	9.894862303235957
36.115	-0.26	3.31	9.29	9.865485289634767
36.122	-0.26	3.31	9.29	9.865485289634767
36.132	-0.28	3.3	9.13	9.712121292488064
36.143	-0.3	3.23	9.06	9.623227109447226
36.163	-0.36	3.1	9.02	9.544631999192006
36.171	-0.48	3.07	8.95	9.474059320059169
36.181	-0.69	3.0	8.85	9.370090714608903
36.191	-0.75	3.0	8.94	9.459709297858998
36.201	-0.77	2.99	9.09	9.600057291495713
36.211	-0.74	3.02	9.23	9.73965605142194
36.221	-0.72	3.07	9.28	9.80110708032516
36.231	-0.68	3.13	9.2	9.74162717414293
36.241	-0.68	3.13	9.2	9.74162717414293
36.251	-0.58	3.24	8.94	9.526678329827243
36.262	-0.5	3.29	8.9	9.501794567343582
36.272	-0.5	3.29	8.9	9.501794567343582
36.291	-0.46	3.49	9.09	9.74781001045876
36.311	-0.49	3.56	9.3	9.970140420274934
36.321	-0.49	3.56	9.3	9.970140420274934
36.331	-0.52	3.54	9.31	9.973870863411056
36.342	-0.58	3.59	9.29	9.9764021570905
36.351	-0.58	3.59	9.33	10.013660669305706
36.362	-0.58	3.68	9.44	10.148517133059391
36.371	-0.58	3.7	9.52	10.230190614059936
36.381	-0.62	3.7	9.71	10.409538894686932
36.392	-0.62	3.7	9.71	10.409538894686932
36.401	-0.63	3.63	10.02	10.675869987968193
36.411	-0.81	3.4	10.99	11.532397842599778
36.421	-1.02	3.36	11.25	11.78526622524922
36.431	-1.15	3.3	11.2	11.732540219406877
36.441	-1.15	3.3	11.2	11.732540219406877
36.455	-0.87	3.03	10.69	11.145128980859754
36.471	-0.86	3.25	10.03	10.578421432331007
36.481	-0.77	3.4	9.8	10.401581610505204
36.491	-0.61	3.57	9.48	10.148270788661485
36.501	-0.36	3.56	9.39	10.048646675050328
36.531	0.39	2.45	10.6	10.886441108094049
36.541	0.19	1.17	12.25	12.30721333202606
36.552	-0.31	0.74	12.42	12.445886870769796
36.566	-0.73	0.42	11.35	11.381203802761815
36.571	-0.73	0.42	11.35	11.381203802761815
36.581	-0.67	0.65	10.35	10.392011354882172
36.591	-0.54	1.1	9.43	9.509284936313561
36.601	-0.42	1.62	8.78	8.938075855574285
36.611	-0.22	2.05	8.35	8.600779034482864
36.621	0.0	2.37	8.07	8.41081446710127
36.631	0.15	2.6	8.04	8.451278009863358
36.641	0.31	2.69	8.18	8.616530624329028
36.651	0.46	2.65	8.44	8.858199591339089
36.661	0.47	2.61	8.78	9.171771911686422
36.671	0.38	2.49	9.01	9.355458299837586
36.681	0.25	2.28	9.13	9.413702778397033
36.691	0.17	2.02	9.2	9.420684688492656
36.701	0.02	1.8	9.26	9.433345111888995
36.711	-0.17	1.67	9.37	9.519175384454265
36.721	-0.57	1.65	9.36	9.521396956329465
36.731	-0.66	1.6	9.27	9.43019087823783
36.741	-0.67	1.58	9.25	9.407858417301995
36.751	-0.59	1.57	9.34	9.489394079708145
36.761	-0.45	1.6	9.58	9.723111641856223
36.771	-0.45	1.6	9.58	9.723111641856223
36.781	-0.45	1.6	9.58	9.723111641856223
36.791	-0.39	1.62	10.2	10.335206819411017
36.801	-0.39	1.62	10.2	10.335206819411017
36.811	-0.52	1.5	10.08	10.204254014870465
36.821	-0.55	1.52	9.8	9.932416624366903
36.831	-0.55	1.52	9.8	9.932416624366903
36.841	-0.56	1.77	9.18	9.365836855294885
36.851	-0.48	1.97	9.02	9.245090589064015
36.863	-0.36	2.33	8.98	9.284336271376647
36.871	-0.36	2.33	8.98	9.284336271376647
36.881	-0.34	2.39	9.04	9.356778291698483
36.892	-0.34	2.35	9.06	9.3659863335369
36.901	-0.42	2.25	9.1	9.38343753642555
36.911	-0.52	2.13	9.15	9.409027579936197
36.922	-0.61	2.0	9.19	9.424871351907145
36.931	-0.62	2.05	9.23	9.475220314061305
36.943	-0.62	2.05	9.23	9.475220314061305
36.953	-0.51	2.46	9.04	9.382606247733088
36.962	-0.51	2.46	9.04	9.382606247733088
36.972	-0.39	2.63	8.95	9.336567891896893
36.982	-0.39	2.63	8.95	9.336567891896893
36.992	-0.11	2.47	9.56	9.87454302740132
37.003	-0.16	2.35	9.92	10.195807962098934
37.013	-0.17	2.19	10.2	10.433839178365746
37.023	-0.22	2.02	10.48	10.675167445993528
37.033	-0.31	1.97	10.61	10.795790846436402
37.045	-0.31	1.97	10.61	10.795790846436402
37.053	-0.22	2.34	9.83	10.10707178167841
37.065	-0.22	2.34	9.83	10.10707178167841
37.072	-0.22	2.34	9.83	10.10707178167841
37.082	0.01	3.07	8.92	9.433525321956791
37.092	0.01	3.07	8.92	9.433525321956791
37.102	-0.09	2.91	8.94	9.402116782937766
37.112	-0.17	2.71	9.14	9.534809908959906
37.123	-0.21	2.57	9.37	9.718328045502476
37.132	-0.2	2.54	9.48	9.816414824160601
37.143	-0.16	2.58	9.44	9.787522669194692
37.185	-0.16	2.58	9.44	9.787522669194692
37.188	-0.12	2.83	9.06	9.492465433173829
37.192	-0.13	2.91	8.86	9.32655348990183
37.195	-0.13	2.91	8.86	9.32655348990183
37.198	-0.2	2.89	8.84	9.30256416263817
37.203	-0.23	2.81	8.95	9.383576077381159
37.211	-0.23	2.81	8.95	9.383576077381159
37.221	-0.23	2.61	9.27	9.633166665224888
37.232	-0.21	2.55	9.5	9.838526312410817
37.242	-0.19	2.56	9.67	10.004928785353748
37.252	-0.12	2.58	9.77	10.105627145308697
37.261	-0.03	2.6	9.8	10.139077867340799
37.272	-0.05	2.7	9.66	10.030358916808511
37.281	-0.13	2.78	9.36	9.76498335892079
37.291	-0.2	2.86	9.01	9.455141458487017
37.303	-0.21	2.88	8.68	9.14772649350646
37.313	-0.19	2.92	8.5	8.989577298182601
37.322	-0.17	2.91	8.55	9.033244157001404
37.332	-0.17	2.91	8.55	9.033244157001404
37.342	-0.13	2.86	9.14	9.577896428757205
37.362	-0.19	2.8	9.11	9.532481313907727
37.373	-0.19	2.8	9.11	9.532481313907727
37.375	-0.32	2.74	8.97	9.384609741486324
37.382	-0.43	2.74	8.82	9.245804453913136
37.405	-0.49	2.78	8.77	9.213110224023154
37.408	-0.42	2.99	8.92	9.417159869090044
37.414	-0.3	3.13	9.05	9.580678472843143
37.422	-0.18	3.26	9.17	9.733904663597235
37.432	-0.17	3.44	9.39	10.001729850380883
37.443	-0.17	3.44	9.39	10.001729850380883
37.452	-0.25	3.4	9.57	10.15910429122568
37.462	-0.34	3.3	9.66	10.213775012207778
37.475	-0.47	3.24	9.75	10.284989061734583
37.482	-0.47	3.24	9.75	10.284989061734583
37.492	-0.5	3.44	9.71	10.31347177239556
37.502	-0.41	3.57	9.63	10.278613719758129
37.512	-0.29	3.71	9.55	10.249424374080723
37.522	-0.16	3.79	9.56	10.285100874566083
37.532	-0.06	3.86	9.64	10.384257315764089
37.542	-0.01	3.85	9.77	10.501214215508604
37.553	-0.07	3.84	9.9	10.618874704976983
37.562	-0.17	3.8	9.93	10.633616506156313
37.573	-0.22	3.73	9.9	10.581649209834922
37.582	-0.24	3.74	9.78	10.473471248826723
37.593	-0.28	3.79	9.66	10.380659901952283
37.603	-0.32	3.85	9.41	10.1721679105292
37.615	-0.31	3.95	9.23	10.044476093853776
37.622	-0.3	3.98	9.05	9.891051511340947
37.632	-0.31	3.94	8.91	9.747194468153388
37.642	-0.29	3.89	8.91	9.726474181325935
37.653	-0.35	3.76	9.12	9.870891550412251
37.662	-0.41	3.63	9.4	10.084889687051614
37.672	-0.6	3.42	9.67	10.274497554625238
37.682	-0.8	3.16	9.93	10.451339627052601
37.692	-0.86	2.86	10.19	10.618629855117844
37.703	-0.66	2.5	10.7	11.007978924398428
37.713	-0.32	1.98	11.4	11.575093952102506
37.725	-0.2	1.47	12.15	12.240236925811526
37.734	-0.38	1.14	12.74	12.796546409090228
37.741	-0.75	0.95	12.87	12.926790011445222
37.753	-1.07	0.83	12.51	12.58307990914784
37.762	-1.16	0.76	11.74	11.821624253883222
37.772	-1.03	0.79	10.97	11.046533392879416
37.783	-0.5	1.21	10.11	10.194420042356505
37.792	-0.34	1.48	10.13	10.2431879803116
37.803	-0.25	1.67	10.23	10.368428039003792
37.812	-0.2	1.66	10.25	10.38547543447097
37.822	-0.22	1.52	10.05	10.16667595627991
37.833	-0.33	1.42	9.74	9.848497347311417
37.843	-0.44	1.36	9.4	9.508059738979346
37.885	-0.54	1.33	9.06	9.173009320828145
37.89	-0.73	1.55	8.56	8.729776629444766
37.897	-0.88	1.74	8.44	8.662309160957026
37.9	-0.99	1.86	8.34	8.602052080753754
37.906	-1.04	1.87	8.33	8.600430221797048
37.921	-1.0	1.88	8.5	8.762670825724312
37.944	-0.76	2.0	9.07	9.31893234228042
37.955	-0.76	2.0	9.07	9.31893234228042
37.966	-0.64	1.85	9.5	9.6995927749571
37.971	-0.64	1.85	9.5	9.6995927749571
38.0	-0.64	1.85	9.5	9.6995927749571
38.014	-0.65	1.54	9.58	9.724736500286268
38.016	-0.65	1.45	9.75	9.87863857016745
38.022	-0.62	1.6	10.29	10.432089915256674
38.033	-0.52	1.75	10.38	10.539321610046825
38.041	-0.44	1.89	10.22	10.402600636379347
38.101	-0.3	2.12	9.43	9.67002068250115
38.103	-0.32	2.07	9.68	9.904024434541748
38.104	-0.36	2.01	9.74	9.951748590071999
38.105	-0.36	1.94	9.77	9.967251376382556
38.111	-0.37	1.95	9.68	9.881386542383614
38.121	-0.27	2.01	9.51	9.723841833349615
38.132	-0.21	2.22	9.31	9.573327530174657
38.141	-0.15	2.49	9.13	9.464644737125637
38.151	-0.12	2.7	9.02	9.416198808436448
38.161	-0.03	2.77	8.93	9.349796789235581
38.171	0.0	2.77	8.96	9.378406047937997
38.181	0.0	2.68	9.14	9.524809709385275
38.191	-0.06	2.59	9.42	9.769754346962875
38.202	-0.08	2.48	9.64	9.954215187547435
38.211	-0.12	2.39	9.74	10.02966101122067
38.221	-0.12	2.39	9.74	10.02966101122067
38.231	-0.09	2.43	9.56	9.86441077814585
38.241	-0.07	2.58	9.31	9.661128298495989
38.251	-0.07	2.58	9.31	9.661128298495989
38.261	-0.04	2.75	9.06	9.468246933830994
38.271	-0.01	2.99	8.98	9.46470284795038
38.281	-0.01	2.99	8.98	9.46470284795038
38.291	0.0	2.95	9.2	9.661392239216871
38.304	-0.07	2.81	9.37	9.782530347512344
38.311	-0.07	2.81	9.37	9.782530347512344
38.321	-0.09	2.8	9.38	9.789407540806543
38.332	-0.14	2.87	9.32	9.752891878822405
38.341	-0.14	2.87	9.32	9.752891878822405
38.361	-0.14	3.07	9.01	9.519695373277445
38.368	-0.16	3.14	8.82	9.363631774050067
38.371	-0.16	3.3	8.59	9.203461305400268
38.382	-0.19	3.36	8.66	9.290925680469089
38.391	-0.22	3.41	8.81	9.449476175958115
38.401	-0.22	3.41	8.81	9.449476175958115
38.411	-0.21	3.27	9.12	9.690789441526423
38.421	-0.21	3.27	9.12	9.690789441526423
38.431	-0.28	3.2	9.18	9.725780174361335
38.441	-0.32	3.21	9.07	9.626598568549538
38.451	-0.32	3.21	9.07	9.626598568549538
38.461	-0.31	3.32	8.87	9.476043478161126
38.472	-0.32	3.43	8.85	9.49683105040834
38.481	-0.35	3.55	8.88	9.56971263936384
38.491	-0.32	3.62	9.0	9.70601875126975
38.502	-0.23	3.63	9.12	9.818564049798727
38.511	-0.12	3.66	9.28	9.976392133431805
38.521	-0.04	3.71	9.44	10.142943359794533
38.531	-0.02	3.68	9.53	10.215855323955992
38.542	-0.04	3.66	9.49	10.171396167685142
38.552	-0.14	3.6	9.35	10.020084829980233
38.561	-0.19	3.56	9.22	9.885246582660445
38.571	-0.22	3.58	9.14	9.818574234582128
38.581	-0.23	3.6	9.11	9.798214122992006
38.591	-0.26	3.69	9.13	9.85091873887913
38.605	-0.26	3.8	9.15	9.911109927752795
38.614	-0.25	3.89	9.16	9.954908337096832
38.621	-0.22	3.96	9.15	9.972587427543568
38.631	-0.2	3.95	9.2	10.01411503828471
38.641	-0.2	3.8	9.58	10.308074504969394
38.659	-0.27	3.71	9.88	10.557054513452131
38.662	-0.37	3.62	10.17	10.801398057659018
38.671	-0.51	3.61	10.36	10.98279563681306
38.685	-0.62	3.69	10.44	11.090270510677366
38.691	-0.62	3.69	10.44	11.090270510677366
38.707	-0.46	3.81	10.45	11.132394171964986
38.721	-0.28	3.68	10.58	11.205230921315277
38.731	-0.21	3.57	10.89	11.462159482401212
38.741	-0.36	3.58	10.72	11.307714181035884
38.751	-0.5	3.38	10.48	11.022921572795482
38.781	-0.61	2.64	10.27	10.62142175040611
38.791	-0.75	1.88	10.84	11.027352356753637
38.801	-0.84	1.52	11.28	11.412904976385283
38.811	-0.94	1.22	11.52	11.622495429123644
38.821	-1.0	1.04	11.46	11.550463194175375
38.831	-1.0	0.99	11.1	11.188838188123018
38.841	-1.0	0.99	11.1	11.188838188123018
38.851	-0.52	1.05	10.15	10.217406715992077
38.861	-0.29	1.17	9.92	9.992967527216328
38.871	-0.29	1.17	9.92	9.992967527216328
38.881	0.09	1.35	9.31	9.407799955356195
38.891	0.2	1.36	9.02	9.12414379544733
38.901	0.2	1.36	9.02	9.12414379544733
38.911	0.29	1.47	8.43	8.562120064563448
38.921	0.29	1.47	8.43	8.562120064563448
38.931	0.25	1.59	8.16	8.317223094278523
38.941	0.23	1.69	7.98	8.160232839815295
38.951	0.21	1.79	7.96	8.161482708429885
38.961	0.29	1.87	8.14	8.357068864141302
38.971	0.44	1.85	8.77	8.973795183755866
38.981	0.44	1.85	8.77	8.973795183755866
38.991	0.19	1.66	9.22	9.370170756181555
39.001	0.01	1.52	9.49	9.610962490822654
39.011	0.01	1.52	9.49	9.610962490822654
39.021	-0.22	1.3	9.52	9.610868847299916
39.031	-0.22	1.3	9.52	9.610868847299916
39.041	-0.22	1.42	9.46	9.568510855927375
39.051	-0.15	1.61	9.43	9.567627710148425
39.061	0.0	1.8	9.43	9.600255204941169
39.071	0.14	1.9	9.58	9.767599500389029
39.081	0.22	1.98	10.19	10.382913849204375
39.091	0.11	1.93	10.34	10.519153958375169
39.104	0.11	1.93	10.34	10.519153958375169
39.111	-0.25	1.78	10.1	10.258698747891957
39.122	-0.36	1.82	9.86	10.033025465930004
39.138	-0.36	1.82	9.86	10.033025465930004
39.141	-0.32	2.03	9.49	9.709963954618987
39.152	-0.18	2.14	9.44	9.681198272941216
39.161	-0.18	2.14	9.44	9.681198272941216
39.171	0.16	2.42	9.59	9.891920945903278
39.181	0.23	2.51	9.65	9.973740521990734
39.191	0.23	2.51	9.65	9.973740521990734
39.204	0.16	2.34	9.59	9.87265415174663
39.211	0.04	2.23	9.58	9.836203535917708
39.222	-0.05	2.16	9.54	9.781600073607589
39.231	-0.11	2.17	9.52	9.764804145501332
39.241	-0.09	2.25	9.49	9.753496808837331
39.253	-0.09	2.25	9.49	9.753496808837331
39.262	0.02	2.45	9.42	9.733411529366258
39.272	0.06	2.54	9.32	9.660103519114069
39.281	0.09	2.61	9.21	9.5731029452315
39.291	0.12	2.67	9.18	9.561155787874183
39.313	0.15	2.7	9.21	9.598781172628117
39.322	0.06	2.73	9.18	9.577520555968544
39.332	-0.02	2.69	9.15	9.537242788143752
39.342	-0.1	2.62	9.13	9.49901573848575
